USE_LICENSE_URL,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_DATE,DEC_LAT,DEC_LONG,SEX,LIFE_STAGE,GENUS,PHYLORDER,FAMILY,MINIMUM_ELEVATION,MAXIMUM_ELEVATION,SPECIES
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Peterson Creek, Shoshone Mountains",21-Jul-86,39.165781,-117.491662,male,,Tamias,Rodentia,Sciuridae,8000,8000,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Peterson Creek, Shoshone Mountains",21-Jul-86,39.165781,-117.491662,female,,Tamias,Rodentia,Sciuridae,8000,8000,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Peterson Creek, Shoshone Mountains",21-Jul-86,39.165781,-117.491662,female,,Tamias,Rodentia,Sciuridae,8000,8000,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Peterson Creek, Shoshone Mountains",21-Jul-86,39.165781,-117.491662,male,,Tamias,Rodentia,Sciuridae,8000,8000,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Peterson Creek, Shoshone Mountains",21-Jul-86,39.165781,-117.491662,female,,Tamias,Rodentia,Sciuridae,8000,8000,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Monarch Mine, Spruce Mountain",22-Jul-93,40.556662,-114.834542,female,,Tamias,Rodentia,Sciuridae,8200,8200,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Monarch Mine, Spruce Mountain",20-Jul-93,40.556662,-114.834542,female,,Tamias,Rodentia,Sciuridae,8200,8200,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Monarch Mine, Spruce Mountain",22-Jul-93,40.556662,-114.834542,female,,Tamias,Rodentia,Sciuridae,8200,8200,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Kalamazoo Creek, Schell Creek Range",31-Jul-93,39.569603,-114.703476,female,,Tamias,Rodentia,Sciuridae,6900,6900,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"20 mi N and 8 mi W of Baker, Snake Range",24-Jul-90,39.322,-114.264,male,,Tamias,Rodentia,Sciuridae,8950,8950,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"20 mi N and 8 mi W of Baker, Snake Range",24-Jul-90,39.322,-114.264,female,,Tamias,Rodentia,Sciuridae,8950,8950,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Roberts Creek, Roberts Creek Mountains",4-Jul-92,39.846213,-116.298908,male,,Tamias,Rodentia,Sciuridae,7900,7900,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"20 mi N and 8 mi W of Baker, Snake Range",25-Jul-90,39.322,-114.264,female,,Tamias,Rodentia,Sciuridae,8950,8950,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"20 mi N and 8 mi W of Baker, Snake Range",25-Jul-90,39.322,-114.264,female,,Tamias,Rodentia,Sciuridae,8950,8950,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"20 mi N and 8 mi W of Baker, Snake Range",25-Jul-90,39.322,-114.264,male,,Tamias,Rodentia,Sciuridae,8950,8950,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Scofield Canyon, Grant Range",24-Jun-92,38.297961,-115.482171,male,,Tamias,Rodentia,Sciuridae,7600,7600,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Scofield Canyon, Grant Range",24-Jun-92,38.297961,-115.482171,female,,Tamias,Rodentia,Sciuridae,7600,7600,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Scofield Canyon, Grant Range",24-Jun-92,38.297961,-115.482171,male,,Tamias,Rodentia,Sciuridae,7600,7600,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Scofield Canyon, Grant Range",24-Jun-92,38.297961,-115.482171,male,,Tamias,Rodentia,Sciuridae,7600,7600,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Scofield Canyon, Grant Range",25-Jun-92,38.297961,-115.482171,female,,Tamias,Rodentia,Sciuridae,7600,7600,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Scofield Canyon, Grant Range",25-Jun-92,38.297961,-115.482171,female,,Tamias,Rodentia,Sciuridae,7600,7600,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Scofield Canyon, Grant Range",25-Jun-92,38.297961,-115.482171,male,,Tamias,Rodentia,Sciuridae,7600,7600,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Seligman Canyon, White Pine Range",30-Jun-92,39.268003,-115.544361,female,,Tamias,Rodentia,Sciuridae,8200,8200,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Seligman Canyon, White Pine Range",30-Jun-92,39.268003,-115.544361,male,,Tamias,Rodentia,Sciuridae,8200,8200,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Seligman Canyon, White Pine Range",30-Jun-92,39.268003,-115.544361,male,,Tamias,Rodentia,Sciuridae,8200,8200,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Seligman Canyon, White Pine Range",30-Jun-92,39.268003,-115.544361,female,,Tamias,Rodentia,Sciuridae,8200,8200,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Seligman Canyon, White Pine Range",30-Jun-92,39.268003,-115.544361,female,,Tamias,Rodentia,Sciuridae,8200,8200,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Seligman Canyon, White Pine Range",30-Jun-92,39.268003,-115.544361,male,,Tamias,Rodentia,Sciuridae,8200,8200,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Seligman Canyon, White Pine Range",30-Jun-92,39.268003,-115.544361,female,,Tamias,Rodentia,Sciuridae,8200,8200,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Roberts Creek, Roberts Creek Mountains",2-Jul-92,39.846213,-116.298908,female,,Tamias,Rodentia,Sciuridae,7900,7900,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Roberts Creek, Roberts Creek Mountains",2-Jul-92,39.846213,-116.298908,female,,Tamias,Rodentia,Sciuridae,7900,7900,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Roberts Creek, Roberts Creek Mountains",2-Jul-92,39.846213,-116.298908,female,,Tamias,Rodentia,Sciuridae,7900,7900,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Roberts Creek, Roberts Creek Mountains",4-Jul-92,39.846213,-116.298908,male,,Tamias,Rodentia,Sciuridae,7900,7900,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Roberts Creek, Roberts Creek Mountains",4-Jul-92,39.846213,-116.298908,male,,Tamias,Rodentia,Sciuridae,7900,7900,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Roberts Creek, Roberts Creek Mountains",4-Jul-92,39.846213,-116.298908,male,,Tamias,Rodentia,Sciuridae,7900,7900,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Roberts Creek, Roberts Creek Mountains",4-Jul-92,39.846213,-116.298908,female,,Tamias,Rodentia,Sciuridae,7900,7900,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"War Eagle Canyon, Shoshone Mountains",7-Jul-87,39.128498,-117.563591,female,,Tamias,Rodentia,Sciuridae,7500,7500,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Long Canyon, Ruby Mountains",13-Jul-87,40.557665,-115.525999,female,,Tamias,Rodentia,Sciuridae,6300,6300,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Long Canyon, Ruby Mountains",13-Jul-87,40.557665,-115.525999,male,,Tamias,Rodentia,Sciuridae,6300,6300,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Long Canyon, Ruby Mountains",15-Jul-87,40.557665,-115.525999,male,,Tamias,Rodentia,Sciuridae,6300,6300,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"20 mi N and 8 mi W of Baker, Snake Range",24-Jul-90,39.322,-114.264,male,,Tamias,Rodentia,Sciuridae,8950,8950,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,Nevada,1.5 km NNW Spruce Mountain peak,15-Jun-24,40.56639098,-114.814458,female,adult,Tamias,Rodentia,Sciuridae,2681.951904,2681.951904,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,Nevada,1.5 km NNW Spruce Mountain peak,16-Jun-24,40.56672801,-114.815099,female,adult,Tamias,Rodentia,Sciuridae,2654.78833,2654.78833,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,Nevada,1.5 km NNW Spruce Mountain peak,17-Jun-24,40.55637603,-114.833602,female,adult,Tamias,Rodentia,Sciuridae,2561.648926,2561.648926,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,Nevada,1.5 km NNW Spruce Mountain peak,17-Jun-24,40.55623999,-114.833757,female,adult,Tamias,Rodentia,Sciuridae,2541.767578,2541.767578,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,Nevada,1.5 km NNW Spruce Mountain peak,17-Jun-24,40.556285,-114.83336,female,adult,Tamias,Rodentia,Sciuridae,2569.924561,2569.924561,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,Nevada,1.5 km NNW Spruce Mountain peak,17-Jun-24,40.56657203,-114.814764,female,adult,Tamias,Rodentia,Sciuridae,2659.399414,2659.399414,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,Nevada,2 km NE Spruce Mountain peak,20-Jun-24,40.56462298,-114.799611,female,adult,Tamias,Rodentia,Sciuridae,2313.776855,2313.776855,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,Nevada,"Humboldt-Toiyabe National Forest, 2.75 km WSW North Schell Peak, Timber Creek",25-Jun-24,39.39977598,-114.629172,male,adult,Tamias,Rodentia,Sciuridae,2379.515381,2379.515381,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,Nevada,"Humboldt-Toiyabe National Forest, 2.75 km WSW North Schell Peak, Timber Creek",27-Jun-24,39.39988897,-114.628733,female,adult,Tamias,Rodentia,Sciuridae,2581.775635,2581.775635,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,Nevada,"Humboldt-Toiyabe National Forest, 5 km W Taff Peak, Berry Creek",29-Jun-24,39.35348902,-114.65073,female,adult,Tamias,Rodentia,Sciuridae,2387.383545,2387.383545,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,Nevada,"Humboldt-Toiyabe National Forest, 5 km W Taff Peak, Berry Creek",29-Jun-24,39.35384701,-114.651465,female,adult,Tamias,Rodentia,Sciuridae,2424.542969,2424.542969,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,Nevada,"Humboldt-Toiyabe National Forest, 5 km W Taff Peak, Berry Creek",29-Jun-24,39.35372799,-114.651296,female,adult,Tamias,Rodentia,Sciuridae,2332.624756,2332.624756,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,Nevada,"Humboldt-Toiyabe National Forest, 5 km W Taff Peak, Berry Creek",29-Jun-24,39.35373503,-114.650473,male,adult,Tamias,Rodentia,Sciuridae,2404.043213,2404.043213,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,Nevada,"Humboldt-Toiyabe National Forest, 5 km W Taff Peak, Berry Creek",29-Jun-24,39.35373503,-114.650473,female,adult,Tamias,Rodentia,Sciuridae,2403.983398,2403.983398,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,Nevada,"Humboldt-Toiyabe National Forest, 5 km W Taff Peak, Berry Creek",29-Jun-24,39.35385296,-114.650268,female,adult,Tamias,Rodentia,Sciuridae,2403.583496,2403.583496,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,Nevada,"Humboldt-Toiyabe National Forest, 5 km W Taff Peak, Berry Creek",30-Jun-24,39.35982096,-114.644051,female,adult,Tamias,Rodentia,Sciuridae,2538.049561,2538.049561,Tamias minimus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,Nevada,"Humboldt-Toiyabe National Forest, 5 km W Taff Peak, Berry Creek",1-Jul-24,39.35367401,-114.651212,female,subadult,Tamias,Rodentia,Sciuridae,2459.63501,2459.63501,Tamias umbrinus
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,Nevada,"Humboldt-Toiyabe National Forest, 5 km W Taff Peak, Berry Creek",1-Jul-24,39.35376302,-114.650492,female,adult,Tamias,Rodentia,Sciuridae,2456.959717,2456.959717,Tamias umbrinus
